full_name,age,monthly_income,loan_amount,loan_term_months,credit_history_years,late_payments_12m,existing_debt,num_credit_cards,credit_utilization,employment_years,employment_type,home_ownership,loan_purpose,collateral_type,number_of_dependents,recent_credit_inquiries,default
KH_00215,33,10065311.0,256790544.0,24,2.2,0,40251525.0,5,0.294,29.93,self_employed,rent,education,guarantor,1,0,1
KH_00216,22,68309582.0,651313259.0,24,15.68,0,140698090.0,3,0.396,7.22,full_time,rent,personal,none,0,1,0
KH_00217,23,7017204.0,163579364.0,24,21.25,1,113280483.0,8,0.048,6.82,unemployed,own,personal,real_estate,0,0,0
KH_00218,43,10615455.0,60807370.0,6,7.03,1,54311420.0,7,0.364,10.76,self_employed,rent,vehicle,none,0,0,1
KH_00219,69,4299590.0,139053571.0,12,13.96,0,17287632.0,1,0.17,6.29,self_employed,rent,education,vehicle,4,1,1
KH_00220,25,22777040.0,134062395.0,12,2.94,0,20274606.0,7,0.375,2.63,full_time,own,personal,none,0,1,0
KH_00221,43,8798267.0,151607320.0,24,23.21,0,54230043.0,6,0.582,23.1,full_time,mortgage,vehicle,none,0,2,0
KH_00222,58,8961357.0,320721608.0,36,15.24,0,94511040.0,2,0.65,25.07,full_time,family,vehicle,guarantor,4,0,1
KH_00223,29,7376044.0,21505633.0,60,18.58,0,60317591.0,6,0.288,28.55,full_time,family,vehicle,none,2,0,0
KH_00224,59,29834115.0,325893931.0,18,6.43,2,21896626.0,8,0.627,23.69,part_time,mortgage,personal,guarantor,0,1,0
KH_00225,35,28583314.0,433834883.0,48,18.89,0,43097323.0,2,0.475,28.32,full_time,rent,debt_consolidation,none,2,1,0
KH_00226,64,58451292.0,145863278.0,18,15.43,0,27065794.0,2,0.579,8.87,contract,rent,personal,vehicle,2,1,0
KH_00227,51,11526658.0,148877600.0,6,3.14,1,4228882.0,7,0.522,14.94,full_time,mortgage,vehicle,savings,1,3,1
KH_00228,49,20751206.0,73289077.0,36,14.55,2,28295638.0,5,0.449,16.85,contract,family,vehicle,vehicle,2,1,0
KH_00229,28,7785818.0,90485088.0,18,2.11,0,23210673.0,6,0.466,9.95,full_time,rent,medical,vehicle,1,1,0
KH_00230,44,14477510.0,162889003.0,60,16.45,0,77532641.0,8,0.541,7.64,full_time,rent,personal,none,0,1,0
KH_00231,66,12847154.0,154212143.0,84,23.58,0,11606693.0,1,0.566,27.19,full_time,mortgage,business,none,0,2,0
KH_00232,19,24343484.0,166070590.0,12,21.95,0,13025754.0,6,0.166,16.39,self_employed,family,business,real_estate,2,2,0
KH_00233,61,34863343.0,153312444.0,12,12.29,1,100736261.0,1,0.101,29.96,full_time,rent,business,vehicle,0,1,0
KH_00234,46,34280103.0,193144990.0,18,22.65,0,13937802.0,1,0.777,22.55,self_employed,rent,home,guarantor,2,1,0
KH_00235,59,10407678.0,175644320.0,60,24.0,0,17568278.0,7,0.07,11.04,full_time,own,home,vehicle,3,1,0
KH_00236,55,34445415.0,37679392.0,12,11.87,0,57519619.0,3,0.359,0.99,contract,own,business,real_estate,0,1,0
KH_00237,42,17491524.0,182588960.0,48,8.32,1,71426768.0,0,0.48,26.33,full_time,own,home,real_estate,0,1,0
KH_00238,35,14576108.0,436858041.0,18,4.24,1,141435028.0,3,0.735,4.71,full_time,rent,business,none,1,3,1
KH_00239,53,11357057.0,87985931.0,36,15.1,1,24558303.0,7,0.607,15.11,full_time,rent,vehicle,savings,2,2,0
KH_00240,25,12508564.0,321940783.0,12,9.79,0,25989527.0,3,0.28,22.25,full_time,rent,personal,savings,0,1,1
KH_00241,51,55861519.0,41268878.0,48,14.06,1,29728996.0,0,0.552,29.65,full_time,rent,personal,savings,0,0,0
KH_00242,23,21981227.0,87751718.0,36,23.62,0,19152646.0,6,0.115,23.92,full_time,rent,debt_consolidation,none,0,1,0
KH_00243,55,20163408.0,52186573.0,6,1.32,0,54018238.0,7,0.604,28.1,full_time,own,business,guarantor,0,1,0
KH_00244,53,15178976.0,290658121.0,18,7.71,1,25183362.0,5,0.305,7.35,full_time,rent,home,none,0,0,0
KH_00245,22,88257427.0,362931729.0,24,12.97,4,10313024.0,2,0.475,27.76,self_employed,mortgage,personal,vehicle,0,2,0
KH_00246,61,42040296.0,82722610.0,36,18.27,0,5980705.0,3,0.607,4.07,self_employed,rent,home,vehicle,0,2,0
KH_00247,41,11264784.0,243523139.0,60,23.62,3,30856640.0,7,0.867,26.59,full_time,own,vehicle,none,2,2,0
KH_00248,62,15067227.0,366076491.0,24,21.37,0,65099190.0,1,0.413,14.33,full_time,rent,personal,none,2,2,0
KH_00249,20,15660049.0,87516613.0,60,11.51,1,17620348.0,8,0.18,18.05,full_time,own,vehicle,none,2,3,0
KH_00250,28,19790233.0,100494052.0,12,13.08,1,9480489.0,2,0.252,10.62,self_employed,rent,education,vehicle,1,5,0
KH_00251,46,11410966.0,167902379.0,60,11.2,1,162357488.0,2,0.565,9.35,contract,mortgage,business,vehicle,0,0,1
KH_00252,28,23941240.0,43976367.0,60,2.79,2,24556561.0,8,0.515,1.67,full_time,rent,business,none,2,1,0
KH_00253,36,46257751.0,98829152.0,36,17.34,0,86057763.0,7,0.278,5.62,part_time,rent,personal,real_estate,1,1,0
KH_00254,55,7663842.0,556228238.0,84,20.0,0,100279826.0,3,0.435,21.43,full_time,mortgage,personal,none,0,1,1
KH_00255,26,8645824.0,58838604.0,24,19.32,0,158487261.0,7,0.201,28.88,contract,mortgage,business,vehicle,2,1,0
KH_00256,56,13148645.0,185965649.0,48,9.67,1,33060710.0,0,0.48,28.21,part_time,mortgage,business,none,0,2,0
KH_00257,23,13550923.0,140476954.0,6,20.97,1,8379499.0,7,0.71,6.98,full_time,family,vehicle,none,2,2,0
KH_00258,27,65981512.0,78304780.0,18,5.85,1,5172235.0,7,0.583,9.14,full_time,mortgage,debt_consolidation,none,2,1,0
KH_00259,51,34518063.0,108659213.0,36,11.76,1,26847289.0,2,0.41,16.95,full_time,rent,vehicle,guarantor,0,0,0
KH_00260,63,33254207.0,399229567.0,60,6.93,2,190945086.0,2,0.256,19.86,contract,family,debt_consolidation,guarantor,0,3,0
KH_00261,27,15158085.0,144079790.0,84,11.66,1,37684909.0,7,0.055,24.51,full_time,rent,personal,none,1,2,0
KH_00262,35,14943375.0,164540296.0,36,23.52,1,136023161.0,5,0.149,22.89,full_time,own,education,savings,3,1,0
KH_00263,70,7005974.0,350914506.0,60,11.54,1,13248059.0,8,0.627,22.56,unemployed,own,debt_consolidation,none,0,1,1
KH_00264,74,29919275.0,70373080.0,48,18.94,0,149608417.0,0,0.307,20.3,full_time,mortgage,business,vehicle,1,0,0
KH_00265,51,24768118.0,36963539.0,48,24.0,1,68719161.0,0,0.486,12.99,part_time,mortgage,personal,none,1,0,0
KH_00266,43,41523937.0,404602439.0,12,3.52,2,39874527.0,0,0.527,2.12,full_time,mortgage,business,vehicle,2,5,1
KH_00267,37,15694847.0,101074027.0,24,23.77,0,89498075.0,7,0.13,23.35,self_employed,rent,business,vehicle,0,1,0
KH_00268,52,16415324.0,192360342.0,24,2.04,0,19816546.0,0,0.219,2.75,full_time,mortgage,personal,real_estate,5,1,1
KH_00269,51,20103649.0,47079133.0,48,15.82,3,55599717.0,0,0.5,24.18,full_time,rent,personal,none,0,3,0
KH_00270,34,32140123.0,125218102.0,36,11.84,1,15029356.0,2,0.779,13.57,full_time,rent,debt_consolidation,none,0,0,1
KH_00271,19,6922186.0,35424965.0,60,7.52,1,19005311.0,1,0.077,25.07,self_employed,rent,business,none,1,1,0
KH_00272,26,29043893.0,95010607.0,84,15.83,0,13982115.0,6,0.044,16.03,full_time,family,personal,real_estate,1,3,0
KH_00273,72,17761792.0,51887347.0,36,22.14,0,14320020.0,3,0.673,0.62,self_employed,rent,vehicle,vehicle,0,2,1
KH_00274,41,9045411.0,42683118.0,48,1.94,1,6161875.0,2,0.634,15.07,full_time,mortgage,education,savings,2,1,0
KH_00275,45,4643080.0,69557615.0,36,4.05,0,340508209.0,8,0.14,27.95,full_time,own,debt_consolidation,none,2,1,1
KH_00276,44,16472031.0,12812582.0,36,12.04,1,10518936.0,6,0.424,6.29,contract,own,home,guarantor,0,0,0
KH_00277,62,46126388.0,33578722.0,24,2.52,0,98371599.0,6,0.732,18.74,full_time,own,medical,none,0,0,0
KH_00278,21,53459095.0,175013253.0,84,7.74,2,6470466.0,6,0.332,10.01,full_time,own,business,none,3,0,0
KH_00279,22,22677342.0,120943815.0,60,10.7,2,19643518.0,8,0.571,9.64,contract,rent,home,guarantor,0,2,0
KH_00280,33,64436190.0,36116534.0,48,10.55,0,24466677.0,7,0.636,1.21,unemployed,rent,education,guarantor,3,1,0
KH_00281,45,17504536.0,143380539.0,24,17.78,0,145095575.0,3,0.184,11.41,full_time,rent,business,guarantor,3,1,0
KH_00282,56,33448906.0,42662852.0,24,11.61,1,48731741.0,3,0.186,5.58,full_time,own,medical,none,0,2,0
KH_00283,45,13424370.0,166247719.0,60,1.85,1,11977973.0,6,0.61,6.54,full_time,own,debt_consolidation,none,3,0,0
KH_00284,43,12882664.0,81574479.0,84,16.12,0,27408380.0,4,0.262,13.22,full_time,rent,personal,real_estate,1,0,0
KH_00285,71,11588240.0,68268946.0,120,7.98,0,114634107.0,6,0.532,1.02,full_time,rent,debt_consolidation,guarantor,3,0,0
KH_00286,27,4716316.0,83296422.0,48,0.88,1,100043942.0,6,0.464,24.88,part_time,rent,personal,none,1,1,1
KH_00287,50,41553499.0,792671478.0,48,19.9,0,17937470.0,0,0.25,17.18,self_employed,mortgage,personal,none,1,2,0
KH_00288,48,11861652.0,47220512.0,12,10.36,2,8045864.0,3,0.739,10.89,full_time,family,business,real_estate,1,0,1
KH_00289,44,10691367.0,109113054.0,48,16.95,0,18413571.0,0,0.123,16.85,contract,rent,vehicle,none,2,6,0
KH_00290,64,8359429.0,174857800.0,24,16.14,2,69016466.0,5,0.632,13.02,full_time,rent,vehicle,guarantor,3,1,0
KH_00291,33,15760994.0,39716183.0,60,2.08,0,6050578.0,0,0.776,20.85,self_employed,mortgage,debt_consolidation,vehicle,0,0,0
KH_00292,72,56635826.0,23212490.0,6,20.4,2,29430374.0,8,0.538,23.08,full_time,mortgage,personal,none,2,0,0
KH_00293,36,70198575.0,53994179.0,84,5.93,1,10341750.0,4,0.558,18.63,full_time,family,personal,none,0,0,0
KH_00294,49,6115388.0,171632127.0,24,18.97,1,21525149.0,4,0.375,13.39,self_employed,own,business,vehicle,1,4,1
KH_00295,47,14296011.0,67296400.0,12,18.49,1,58359957.0,5,0.222,24.52,self_employed,own,personal,vehicle,2,0,0
KH_00296,66,9189295.0,73948554.0,36,3.75,0,32807369.0,4,0.558,12.02,full_time,own,education,none,1,0,0
KH_00297,43,34219351.0,195188132.0,48,2.54,0,70149330.0,0,0.181,6.54,full_time,mortgage,business,savings,2,1,1
KH_00298,34,21685798.0,45350357.0,48,21.11,0,119113241.0,7,0.424,10.87,full_time,family,medical,none,2,0,0
KH_00299,19,11900753.0,83460015.0,48,0.65,1,700000000.0,2,0.215,20.74,part_time,rent,debt_consolidation,savings,0,2,1
KH_00300,38,18869451.0,24854648.0,36,5.15,0,86739315.0,5,0.373,17.82,full_time,family,education,savings,0,2,0
KH_00301,65,13197793.0,118205055.0,12,24.66,1,63895746.0,7,0.247,26.86,full_time,rent,medical,vehicle,1,2,1
KH_00302,18,51399668.0,109386850.0,60,2.24,0,18174703.0,0,0.649,14.47,contract,own,business,none,0,0,0
KH_00303,69,25684699.0,176976247.0,120,15.26,1,85602499.0,1,0.408,24.54,part_time,rent,home,vehicle,3,4,0
KH_00304,48,27820050.0,33999369.0,48,9.67,2,167265079.0,0,0.394,16.92,contract,mortgage,business,real_estate,2,2,0
KH_00305,25,4000000.0,76455221.0,6,10.46,0,17814082.0,6,0.172,15.92,full_time,mortgage,vehicle,real_estate,2,0,1
KH_00306,35,17235292.0,30359512.0,48,3.83,0,19986577.0,8,0.386,14.13,contract,mortgage,vehicle,savings,0,0,0
KH_00307,49,69718024.0,73011648.0,18,14.68,1,18305252.0,4,0.214,25.98,self_employed,mortgage,debt_consolidation,vehicle,0,1,0
KH_00308,35,42621365.0,317135629.0,84,8.29,0,9322077.0,6,0.573,20.66,contract,own,medical,none,3,2,1
KH_00309,24,5418199.0,68523026.0,12,16.78,0,34447808.0,0,0.703,9.44,full_time,mortgage,vehicle,none,0,1,0
KH_00310,55,14682333.0,28184659.0,12,19.06,0,9091735.0,2,0.386,23.04,full_time,rent,medical,real_estate,0,2,0
KH_00311,56,8243163.0,50496918.0,12,12.73,0,31689784.0,6,0.334,18.94,full_time,rent,education,none,1,2,0
KH_00312,24,54739621.0,22885433.0,48,0.39,0,48192273.0,8,0.21,5.31,full_time,rent,debt_consolidation,none,2,3,0
KH_00313,34,21097460.0,29916277.0,36,16.3,1,46435644.0,7,0.425,25.84,full_time,mortgage,home,none,2,1,0
KH_00314,31,10927741.0,159197979.0,48,12.52,2,21318653.0,1,0.118,19.56,full_time,own,business,savings,0,1,0
KH_00315,55,18404118.0,26323680.0,24,17.91,1,7435695.0,4,0.507,28.63,full_time,rent,business,none,1,0,0
KH_00316,59,4000000.0,117365028.0,60,19.26,1,118401081.0,6,0.364,27.52,unemployed,rent,debt_consolidation,vehicle,1,4,1
KH_00317,59,8891955.0,91991018.0,24,5.0,1,5975315.0,4,0.634,4.16,unemployed,own,business,none,0,2,0
KH_00318,71,18431482.0,57283387.0,12,2.59,0,39363883.0,2,0.824,0.1,contract,rent,business,none,1,1,1
KH_00319,61,31188853.0,109186470.0,48,10.25,1,154627733.0,0,0.168,3.19,full_time,own,vehicle,vehicle,0,0,0
KH_00320,36,5096314.0,40560610.0,36,22.69,1,38363960.0,5,0.388,8.89,self_employed,own,personal,none,0,0,1
KH_00321,24,14049978.0,183924880.0,36,7.74,0,125709732.0,8,0.122,15.68,full_time,rent,debt_consolidation,vehicle,0,0,0
KH_00322,53,34697495.0,49710711.0,24,10.53,2,58274935.0,0,0.759,16.62,full_time,own,education,guarantor,0,1,0
KH_00323,70,7007122.0,64805976.0,48,19.13,0,8688175.0,7,0.084,12.11,self_employed,own,personal,none,0,1,0
KH_00324,73,20891463.0,58572266.0,6,20.82,0,129914398.0,7,0.264,11.33,full_time,rent,vehicle,guarantor,3,1,0
KH_00325,31,18788692.0,161719314.0,24,19.81,1,19414635.0,8,0.706,10.42,contract,rent,home,none,2,1,0
KH_00326,31,54856406.0,142963163.0,24,23.77,0,22798595.0,3,0.544,4.38,full_time,family,personal,none,1,2,0
KH_00327,20,15499120.0,9692609.0,48,20.76,0,69352159.0,6,0.209,10.49,full_time,family,vehicle,none,2,1,0
KH_00328,26,16100195.0,111711110.0,18,3.38,0,13564954.0,2,0.719,13.32,full_time,rent,personal,none,0,1,1
KH_00329,49,31377642.0,20427985.0,18,10.49,2,89591643.0,5,0.152,11.96,full_time,mortgage,personal,none,0,0,0
KH_00330,49,7600736.0,67335408.0,24,19.66,1,53354630.0,0,0.368,3.39,full_time,own,personal,none,1,0,1
KH_00331,39,15592619.0,82093739.0,24,14.17,0,183063597.0,7,0.739,20.72,self_employed,own,vehicle,savings,0,2,1
KH_00332,35,13385212.0,66723698.0,12,3.6,2,110242206.0,4,0.251,7.18,full_time,own,business,real_estate,1,1,0
KH_00333,65,16445947.0,137759031.0,36,17.11,1,28513538.0,8,0.302,18.41,full_time,rent,debt_consolidation,none,1,1,0
KH_00334,44,31244268.0,165981237.0,24,4.85,0,23079726.0,7,0.244,1.46,self_employed,rent,medical,none,2,1,0
KH_00335,64,25805218.0,46635579.0,24,8.12,1,16837022.0,8,0.355,10.76,contract,own,business,guarantor,2,4,0
KH_00336,72,11064350.0,45217411.0,36,24.77,0,27254852.0,6,0.361,18.3,contract,family,business,none,1,3,0
KH_00337,36,19672589.0,87289969.0,24,24.22,1,14203375.0,0,0.208,26.61,full_time,own,education,none,0,1,0
KH_00338,29,47425441.0,24231111.0,48,0.93,0,25692207.0,8,0.349,10.41,self_employed,rent,debt_consolidation,none,0,0,1
KH_00339,72,10485403.0,60002030.0,36,9.66,0,9875722.0,6,0.175,10.83,full_time,rent,home,none,3,0,0
KH_00340,54,19781164.0,283064795.0,48,7.43,1,13211776.0,2,0.657,11.79,full_time,rent,education,none,1,0,1
KH_00341,34,15876139.0,25014463.0,36,13.04,2,137405773.0,3,0.094,0.54,full_time,rent,business,vehicle,0,1,0
KH_00342,53,17277732.0,67404374.0,24,20.61,2,9161966.0,7,0.401,5.17,contract,rent,vehicle,none,1,1,0
KH_00343,47,6236657.0,54399447.0,12,20.38,1,8387698.0,7,0.277,5.0,full_time,family,education,real_estate,2,1,0
KH_00344,69,45031742.0,494866174.0,24,3.8,1,16939490.0,1,0.372,4.59,full_time,own,home,savings,0,1,0
KH_00345,32,10881271.0,56975859.0,60,18.79,0,137110001.0,0,0.568,1.27,full_time,own,business,savings,0,2,0
KH_00346,74,35069035.0,59857720.0,12,0.69,2,13657271.0,6,0.514,28.17,self_employed,own,personal,guarantor,3,4,1
KH_00347,71,12018859.0,37474454.0,18,12.27,0,25714546.0,4,0.786,14.66,contract,rent,vehicle,guarantor,4,2,0
KH_00348,28,11986652.0,90715951.0,36,14.17,1,46340598.0,5,0.289,18.63,full_time,own,personal,none,2,1,1
KH_00349,27,39602881.0,113233456.0,36,10.5,1,59191389.0,8,0.426,11.73,full_time,rent,personal,none,5,1,1
KH_00350,48,34342950.0,42387894.0,60,21.45,0,31343604.0,5,0.327,17.44,part_time,mortgage,education,none,0,0,0
KH_00351,20,20614704.0,208559433.0,6,15.67,2,51558590.0,5,0.257,4.65,full_time,own,personal,vehicle,2,1,0
KH_00352,35,29521524.0,113319778.0,60,24.53,3,91607412.0,0,0.365,29.79,full_time,own,medical,savings,3,2,0
KH_00353,42,14921639.0,185661301.0,48,10.49,0,9637638.0,0,0.389,19.07,self_employed,own,business,none,2,0,0
KH_00354,73,17902365.0,68094366.0,48,10.48,2,17677500.0,8,0.064,23.3,part_time,rent,vehicle,none,3,0,0
KH_00355,74,11708510.0,110665966.0,24,14.5,0,15084611.0,8,0.515,12.25,full_time,own,debt_consolidation,vehicle,2,1,0
KH_00356,26,32395320.0,75089268.0,24,6.87,0,24152912.0,7,0.586,1.29,part_time,rent,debt_consolidation,none,2,2,0
KH_00357,68,11469061.0,310703471.0,6,19.17,0,120933394.0,2,0.665,17.76,full_time,own,home,none,2,0,1
KH_00358,23,47262794.0,99348531.0,48,7.02,4,92540847.0,7,0.489,6.04,self_employed,own,home,none,1,3,0
KH_00359,60,14659367.0,90672175.0,12,3.22,0,32105901.0,8,0.451,2.61,self_employed,rent,vehicle,none,1,1,0
KH_00360,66,18241557.0,60965246.0,18,11.31,0,78194918.0,0,0.168,27.03,full_time,mortgage,personal,none,0,0,0
KH_00361,68,29475074.0,58046278.0,18,17.61,2,290472283.0,2,0.205,2.41,full_time,rent,debt_consolidation,guarantor,4,2,1
KH_00362,30,18281391.0,110153344.0,60,13.84,2,10059083.0,1,0.148,5.61,part_time,rent,vehicle,none,0,0,0
KH_00363,68,14831175.0,180631494.0,18,1.71,0,17999826.0,4,0.618,22.49,full_time,rent,vehicle,none,5,3,1
KH_00364,24,17652131.0,50296490.0,24,1.0,1,26682174.0,6,0.288,19.39,full_time,rent,home,none,0,0,0
KH_00365,47,32180275.0,100223436.0,48,18.0,0,50980135.0,1,0.412,29.49,full_time,family,business,guarantor,4,2,0
KH_00366,44,11699169.0,105251607.0,60,24.19,1,58611545.0,3,0.361,5.35,full_time,own,education,real_estate,1,1,0
KH_00367,36,16581999.0,122048519.0,48,5.09,3,12101955.0,7,0.353,18.35,full_time,own,personal,savings,4,1,1
KH_00368,19,18120758.0,21082382.0,36,24.66,0,41854759.0,1,0.561,12.87,full_time,mortgage,vehicle,none,2,0,0
KH_00369,62,31574573.0,41008808.0,6,12.43,0,81546719.0,5,0.67,8.54,full_time,rent,education,guarantor,1,1,0
KH_00370,37,16868910.0,28186463.0,12,3.31,1,10329502.0,3,0.509,17.1,full_time,own,vehicle,none,0,0,1
KH_00371,55,58309566.0,92551147.0,18,6.31,0,40667321.0,0,0.35,10.06,full_time,family,business,none,2,2,1
KH_00372,41,16258595.0,41845418.0,24,24.89,2,18943496.0,2,0.601,25.29,contract,family,medical,guarantor,2,0,0
KH_00373,39,15423270.0,59027576.0,24,8.08,0,8263760.0,7,0.34,2.81,full_time,mortgage,medical,none,1,3,0
KH_00374,68,16106145.0,32611703.0,36,20.31,1,93390404.0,4,0.732,20.21,full_time,rent,debt_consolidation,real_estate,2,1,0
KH_00375,23,7648846.0,63883340.0,24,15.5,0,55766098.0,8,0.259,29.58,full_time,own,vehicle,none,0,2,0
KH_00376,59,9175155.0,34616194.0,48,20.41,1,14254683.0,4,0.184,0.38,contract,rent,debt_consolidation,guarantor,2,2,0
KH_00377,60,12748814.0,171405457.0,6,10.69,2,87503555.0,8,0.517,25.06,self_employed,own,education,none,1,2,1
KH_00378,39,37662359.0,135253858.0,120,2.61,1,291558104.0,0,0.421,0.64,full_time,rent,personal,none,0,0,0
KH_00379,32,17616568.0,102258565.0,60,12.8,0,38908585.0,0,0.355,19.85,unemployed,rent,medical,savings,3,3,1
KH_00380,18,13135954.0,69627460.0,24,23.84,0,8784545.0,8,0.433,24.1,full_time,family,home,savings,2,0,0
KH_00381,71,39949627.0,15923180.0,24,24.4,2,25898405.0,7,0.501,1.34,full_time,mortgage,vehicle,none,3,0,0
KH_00382,72,49335154.0,60967080.0,84,10.87,0,5029251.0,8,0.198,3.6,full_time,own,debt_consolidation,none,1,0,0
KH_00383,31,40705791.0,47114066.0,84,3.63,1,31040103.0,8,0.504,5.47,self_employed,rent,vehicle,guarantor,4,1,0
KH_00384,19,10338381.0,111051355.0,24,5.86,0,23834803.0,5,0.531,24.02,full_time,family,personal,none,2,0,0
KH_00385,24,13045721.0,152407943.0,6,9.47,2,76492389.0,8,0.516,2.72,full_time,own,debt_consolidation,none,0,0,0
KH_00386,21,58515999.0,118598926.0,120,24.03,0,19249500.0,0,0.454,22.7,self_employed,family,personal,none,3,0,0
KH_00387,65,21054463.0,263325849.0,36,13.66,0,85688991.0,8,0.484,22.9,unemployed,mortgage,medical,none,0,1,0
KH_00388,68,15125986.0,55519959.0,48,12.97,1,15720064.0,5,0.638,16.22,self_employed,own,debt_consolidation,none,1,0,0
KH_00389,26,28711506.0,53597379.0,18,20.93,1,31070623.0,7,0.188,26.97,unemployed,rent,debt_consolidation,none,3,1,1
KH_00390,60,34643709.0,217458095.0,60,4.15,0,8576380.0,5,0.226,16.58,full_time,own,personal,vehicle,1,1,0
KH_00391,28,12415299.0,103657646.0,36,7.49,1,12026644.0,8,0.604,15.15,part_time,own,debt_consolidation,none,0,1,0
KH_00392,38,20759578.0,72956308.0,24,18.87,0,76632007.0,5,0.658,1.97,full_time,mortgage,debt_consolidation,vehicle,0,4,0
KH_00393,52,32872479.0,432400674.0,48,9.42,0,102071898.0,1,0.422,20.61,part_time,own,personal,none,0,3,1
KH_00394,59,8467075.0,147065878.0,24,14.52,2,18197568.0,4,0.767,4.78,self_employed,own,medical,none,0,3,0
KH_00395,67,18145023.0,76542575.0,24,21.0,0,58821189.0,8,0.833,22.93,full_time,own,debt_consolidation,none,1,0,0
KH_00396,20,8723482.0,50237240.0,36,18.48,2,76330854.0,5,0.547,16.43,self_employed,rent,business,none,1,2,1
KH_00397,29,9497650.0,277923374.0,36,13.19,0,12031401.0,6,0.394,11.0,self_employed,rent,personal,vehicle,1,0,0
KH_00398,33,12482863.0,107313788.0,120,1.04,2,54965847.0,5,0.537,19.74,full_time,rent,vehicle,none,2,1,0
KH_00399,35,24544786.0,91895223.0,36,21.46,1,35430015.0,2,0.295,29.99,self_employed,rent,business,vehicle,1,1,0
KH_00400,74,14600519.0,159915353.0,24,2.51,0,49703330.0,3,0.201,12.46,full_time,rent,education,none,3,0,0
KH_00401,62,11809449.0,190163523.0,18,1.92,0,31003516.0,4,0.633,13.8,self_employed,mortgage,business,none,0,0,1
KH_00402,36,18613409.0,143624055.0,36,5.79,1,4155968.0,6,0.241,24.8,self_employed,rent,debt_consolidation,none,1,1,0
KH_00403,73,8540726.0,190792969.0,12,7.06,0,41369615.0,2,0.049,24.8,full_time,own,vehicle,none,1,0,1
KH_00404,46,23785921.0,132089256.0,36,19.82,2,29648968.0,4,0.724,8.27,unemployed,own,business,real_estate,0,1,0
KH_00405,46,37553747.0,144238282.0,24,13.07,0,25093244.0,6,0.144,1.34,full_time,mortgage,debt_consolidation,real_estate,1,1,0
KH_00406,42,17096763.0,48323476.0,24,23.01,1,6775590.0,0,0.108,28.59,contract,mortgage,debt_consolidation,vehicle,0,2,0
KH_00407,26,15778526.0,419309986.0,12,3.55,2,95243039.0,1,0.678,3.77,full_time,own,personal,none,1,1,1
KH_00408,71,22945182.0,31537727.0,24,24.53,0,36454404.0,0,0.592,27.8,full_time,mortgage,personal,none,1,0,0
KH_00409,18,4815629.0,117071006.0,6,12.32,2,4630469.0,2,0.474,6.55,full_time,own,personal,vehicle,4,1,1
KH_00410,27,25515934.0,28891796.0,36,14.46,0,136452406.0,5,0.099,4.55,full_time,own,personal,savings,1,1,0
KH_00411,31,135178690.0,82797697.0,18,0.92,1,53611658.0,6,0.043,4.17,full_time,own,business,none,3,3,0
